kind	class	method	param	index	uri
METHOD	jadx.core.utils.android.AndroidResourcesUtils	getClassForResType(jadx.core.dex.nodes.ClassNode,boolean,java.lang.String)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/jadx/jadx-core/src/main/java/jadx/core/utils/android/AndroidResourcesUtils.java
METHOD	jadx.core.utils.android.AndroidResourcesUtils	fillResFieldsMap(jadx.core.dex.nodes.ClassNode)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/jadx/jadx-core/src/main/java/jadx/core/utils/android/AndroidResourcesUtils.java
PARAMETER	jadx.core.codegen.ClassGen	setOuterNameGen(@org.jetbrains.annotations.NotNull jadx.core.codegen.NameGen)	outerNameGen	0	/Users/nima/Developer/NullAwayFixer/Projects/jadx/jadx-core/src/main/java/jadx/core/codegen/ClassGen.java
FIELD	jadx.core.dex.instructions.args.NamedArg	null	name	null	/Users/nima/Developer/NullAwayFixer/Projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/NamedArg.java
PARAMETER	jadx.core.dex.instructions.args.NamedArg	NamedArg(@org.jetbrains.annotations.NotNull java.lang.String,@org.jetbrains.annotations.NotNull jadx.core.dex.instructions.args.ArgType)	name	0	/Users/nima/Developer/NullAwayFixer/Projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/NamedArg.java
PARAMETER	jadx.core.dex.instructions.args.NamedArg	NamedArg(@org.jetbrains.annotations.NotNull java.lang.String,@org.jetbrains.annotations.NotNull jadx.core.dex.instructions.args.ArgType)	type	1	/Users/nima/Developer/NullAwayFixer/Projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/NamedArg.java
METHOD	jadx.core.dex.instructions.args.NamedArg	getName()	null	null	/Users/nima/Developer/NullAwayFixer/Projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/NamedArg.java
PARAMETER	jadx.core.dex.instructions.args.NamedArg	setName(@org.jetbrains.annotations.NotNull java.lang.String)	name	0	/Users/nima/Developer/NullAwayFixer/Projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/NamedArg.java
PARAMETER	jadx.core.dex.attributes.nodes.JadxError	compareTo(@org.jetbrains.annotations.NotNull jadx.core.dex.attributes.nodes.JadxError)	o	0	/Users/nima/Developer/NullAwayFixer/Projects/jadx/jadx-core/src/main/java/jadx/core/dex/attributes/nodes/JadxError.java
METHOD	jadx.api.ICodeCache	get(java.lang.String)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/jadx/jadx-core/src/main/java/jadx/api/ICodeCache.java
PARAMETER	jadx.api.data.IJavaCodeRef	compareTo(@org.jetbrains.annotations.NotNull jadx.api.data.IJavaCodeRef)	o	0	/Users/nima/Developer/NullAwayFixer/Projects/jadx/jadx-core/src/main/java/jadx/api/data/IJavaCodeRef.java
PARAMETER	jadx.core.dex.instructions.FilledNewArrayNode	FilledNewArrayNode(@org.jetbrains.annotations.NotNull jadx.core.dex.instructions.args.ArgType,int)	elemType	0	/Users/nima/Developer/NullAwayFixer/Projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/FilledNewArrayNode.java
METHOD	jadx.core.ProcessClass	generateCode(jadx.core.dex.nodes.ClassNode)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/jadx/jadx-core/src/main/java/jadx/core/ProcessClass.java
