kind	class	method	param	index	uri	field
METHOD	jadx.core.dex.nodes.MethodNode	updateReturnType(jadx.core.dex.instructions.args.ArgType)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	retType
METHOD	jadx.core.dex.nodes.MethodNode	initBasicBlocks()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	blocks
METHOD	jadx.core.dex.nodes.MethodNode	finishBasicBlocks()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	blocks
METHOD	jadx.core.dex.nodes.MethodNode	finishBasicBlocks()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	loops
METHOD	jadx.core.dex.nodes.MethodNode	setBasicBlocks(java.util.List<jadx.core.dex.nodes.BlockNode>)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	blocks
METHOD	jadx.core.dex.nodes.MethodNode	setExitBlock(jadx.core.dex.nodes.BlockNode)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	exitBlock
METHOD	jadx.core.dex.nodes.MethodNode	registerLoop(jadx.core.dex.attributes.nodes.LoopInfo)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	loops
METHOD	jadx.core.dex.nodes.MethodNode	addExceptionHandler(jadx.core.dex.trycatch.ExceptionHandler)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	exceptionHandlers
METHOD	jadx.core.dex.nodes.MethodNode	makeNewSVar(int,int,@org.jetbrains.annotations.NotNull jadx.core.dex.instructions.args.RegisterArg)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	sVars
METHOD	jadx.core.dex.nodes.MethodNode	setAccessFlags(jadx.core.dex.info.AccessInfo)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	accFlags
METHOD	jadx.core.dex.nodes.MethodNode	setUseIn(java.util.List<jadx.core.dex.nodes.MethodNode>)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	useIn
METHOD	jadx.core.dex.nodes.FieldNode	updateType(jadx.core.dex.instructions.args.ArgType)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/FieldNode.java	type
METHOD	jadx.core.dex.nodes.FieldNode	setAccessFlags(jadx.core.dex.info.AccessInfo)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/FieldNode.java	accFlags
METHOD	jadx.core.dex.nodes.FieldNode	setUseIn(java.util.List<jadx.core.dex.nodes.MethodNode>)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/FieldNode.java	useIn
METHOD	jadx.core.dex.nodes.FieldNode	addUseIn(jadx.core.dex.nodes.MethodNode)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/FieldNode.java	useIn
METHOD	jadx.core.dex.info.MethodInfo	setAlias(java.lang.String)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/info/MethodInfo.java	alias
METHOD	jadx.core.dex.info.MethodInfo	removeAlias()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/info/MethodInfo.java	alias
METHOD	jadx.core.dex.instructions.args.Typed	setType(jadx.core.dex.instructions.args.ArgType)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/Typed.java	type
METHOD	jadx.core.dex.info.FieldInfo	setAlias(java.lang.String)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/info/FieldInfo.java	alias
METHOD	jadx.core.dex.info.FieldInfo	removeAlias()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/info/FieldInfo.java	alias
METHOD	jadx.core.dex.instructions.args.SSAVar	setAssign(@org.jetbrains.annotations.NotNull jadx.core.dex.instructions.args.RegisterArg)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/SSAVar.java	assign
METHOD	jadx.core.dex.instructions.args.CodeVar	addSsaVar(jadx.core.dex.instructions.args.SSAVar)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/CodeVar.java	ssaVars
METHOD	jadx.core.dex.instructions.args.CodeVar	setSsaVars(java.util.List<jadx.core.dex.instructions.args.SSAVar>)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/CodeVar.java	ssaVars
METHOD	jadx.core.dex.nodes.BlockNode	updateCleanSuccessors()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/BlockNode.java	cleanSuccessors
METHOD	jadx.core.dex.nodes.BlockNode	lock()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/BlockNode.java	successors
METHOD	jadx.core.dex.nodes.BlockNode	lock()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/BlockNode.java	cleanSuccessors
METHOD	jadx.core.dex.nodes.BlockNode	lock()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/BlockNode.java	predecessors
METHOD	jadx.core.dex.nodes.BlockNode	lock()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/BlockNode.java	dominatesOn
METHOD	jadx.core.dex.regions.conditions.ConditionRegion	updateCondition(jadx.core.dex.regions.conditions.IfInfo)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/regions/conditions/ConditionRegion.java	conditionBlocks
METHOD	jadx.core.dex.regions.conditions.ConditionRegion	updateCondition(jadx.core.dex.regions.conditions.IfCondition,java.util.List<jadx.core.dex.nodes.BlockNode>)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/regions/conditions/ConditionRegion.java	conditionBlocks
METHOD	jadx.core.dex.regions.conditions.ConditionRegion	updateCondition(jadx.core.dex.nodes.BlockNode)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/regions/conditions/ConditionRegion.java	conditionBlocks
METHOD	jadx.core.dex.regions.TryCatchRegion	setTryCatchBlock(jadx.core.dex.trycatch.TryCatchBlockAttr)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/regions/TryCatchRegion.java	catchRegions
METHOD	jadx.core.dex.trycatch.ExceptionHandler	setHandlerBlock(jadx.core.dex.nodes.BlockNode)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/trycatch/ExceptionHandler.java	handlerBlock
METHOD	jadx.core.dex.trycatch.ExceptionHandler	setHandlerRegion(jadx.core.dex.nodes.IContainer)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/trycatch/ExceptionHandler.java	handlerRegion
METHOD	jadx.core.dex.trycatch.ExceptionHandler	setTryBlock(jadx.core.dex.trycatch.TryCatchBlockAttr)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/trycatch/ExceptionHandler.java	tryBlock
METHOD	jadx.core.dex.trycatch.TryCatchBlockAttr	setBlocks(java.util.List<jadx.core.dex.nodes.BlockNode>)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/trycatch/TryCatchBlockAttr.java	blocks
METHOD	jadx.core.dex.trycatch.TryCatchBlockAttr	addInnerTryBlock(jadx.core.dex.trycatch.TryCatchBlockAttr)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/trycatch/TryCatchBlockAttr.java	innerTryBlocks
METHOD	jadx.core.dex.instructions.IfNode	invertCondition()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/IfNode.java	op
METHOD	jadx.core.dex.instructions.IfNode	invertCondition()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/IfNode.java	thenBlock
METHOD	jadx.core.dex.instructions.IfNode	invertCondition()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/IfNode.java	elseBlock
METHOD	jadx.core.dex.instructions.IfNode	changeCondition(jadx.core.dex.instructions.IfOp,jadx.core.dex.instructions.args.InsnArg,jadx.core.dex.instructions.args.InsnArg)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/IfNode.java	op
METHOD	jadx.core.dex.instructions.IfNode	initBlocks(jadx.core.dex.nodes.BlockNode)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/IfNode.java	thenBlock
METHOD	jadx.core.dex.instructions.IfNode	initBlocks(jadx.core.dex.nodes.BlockNode)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/IfNode.java	elseBlock
METHOD	jadx.core.dex.instructions.IfNode	initBlocks(jadx.core.dex.nodes.BlockNode)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/IfNode.java	elseBlock
METHOD	jadx.core.dex.instructions.IfNode	replaceTargetBlock(jadx.core.dex.nodes.BlockNode,jadx.core.dex.nodes.BlockNode)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/IfNode.java	thenBlock
METHOD	jadx.core.dex.instructions.IfNode	replaceTargetBlock(jadx.core.dex.nodes.BlockNode,jadx.core.dex.nodes.BlockNode)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/IfNode.java	elseBlock
METHOD	jadx.core.dex.instructions.args.NamedArg	setName(@org.jetbrains.annotations.NotNull java.lang.String)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/NamedArg.java	name
METHOD	jadx.core.dex.attributes.nodes.MethodOverrideAttr	setRelatedMthNodes(java.util.SortedSet<jadx.core.dex.nodes.MethodNode>)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/attributes/nodes/MethodOverrideAttr.java	relatedMthNodes
METHOD	jadx.core.dex.instructions.FillArrayInsn	setArrayData(jadx.core.dex.instructions.FillArrayData)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/FillArrayInsn.java	arrayData
METHOD	jadx.core.dex.instructions.InvokeCustomNode	setImplMthInfo(jadx.core.dex.info.MethodInfo)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/InvokeCustomNode.java	implMthInfo
METHOD	jadx.core.dex.instructions.InvokeCustomNode	setCallInsn(jadx.core.dex.nodes.InsnNode)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/InvokeCustomNode.java	callInsn
METHOD	jadx.core.dex.instructions.mods.TernaryInsn	simplifyCondition()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/mods/TernaryInsn.java	condition
METHOD	jadx.core.dex.instructions.mods.TernaryInsn	invert()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/mods/TernaryInsn.java	condition
METHOD	jadx.core.dex.info.ConstStorage	setResourcesNames(java.util.Map<java.lang.Integer,java.lang.String>)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/info/ConstStorage.java	resourcesNames
METHOD	jadx.core.utils.CacheStorage	setRootPkgs(java.util.Set<java.lang.String>)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/utils/CacheStorage.java	rootPkgs
METHOD	jadx.core.clsp.ClspGraph	addClasspath(jadx.core.clsp.ClsSet)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/clsp/ClspGraph.java	nameMap
